Country,Source,Sector,Gas,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
DOM,Climate Watch,Other Fuel Combustion,N2O,0.000179,0.000165,0.00022,0.000193,0.000248,0.000269,0.000317,0.000379,0.0002,0.0002,0.000241,0.000337,0.000358,0.000303,0.000344,0.000413,0.000461,0.000434,0.000365,0.000386,0.000399,0.000344,0.000372,0.000379,0.000303,0.000399,0.000448,0.000418,0.000456,0.000525,0.000453,0.000515,0.000481,0.000487
DOM,Climate Watch,Total excluding LULUCF,All GHG,16.508,17.6619,19.1423,19.6909,21.6855,22.1454,23.0023,24.591,26.6029,27.1551,27.8377,29.0381,31.8483,29.8892,29.6053,31.2162,33.5875,35.2122,35.7447,35.6143,37.3477,33.4581,34.1829,33.8536,34.0821,36.3948,37.6857,36.9205,39.3666,42.0816,40.6486,43.6361,44.5893,46.5921
DOM,Climate Watch,Total excluding LULUCF,CH4,6.93818,7.61091,7.73723,8.37276,8.70467,8.43744,8.31506,8.06312,7.92259,7.47807,7.33819,8.01852,8.58556,8.79991,9.68575,9.79759,10.2329,11.3265,11.853,12.4759,12.9688,8.83144,8.83319,8.87685,8.90058,8.91657,9.05071,9.18415,9.37586,9.31945,9.41274,9.54675,9.6541,9.62267
DOM,Climate Watch,Total excluding LULUCF,CO2,7.82362,8.18393,9.5716,9.46774,11.0807,11.7827,12.6641,14.4298,16.5807,17.7476,18.6156,18.9177,20.8051,18.6432,17.2022,18.6018,20.2875,20.5428,20.4843,19.5622,20.5788,20.8149,21.5755,21.1582,21.2957,23.4295,24.4335,23.3883,25.198,27.9221,26.2458,28.9737,29.9089,31.7627
DOM,Climate Watch,Total excluding LULUCF,F-Gas,0.0342716,0.0368657,0.0394598,0.0420538,0.0446479,0.047242,0.0577085,0.0681749,0.0786413,0.0891077,0.0995741,0.197919,0.296264,0.394608,0.492953,0.591298,0.708114,0.82493,0.941746,1.05856,1.17538,1.21297,1.25056,1.28815,1.32574,1.36333,1.4422,1.52107,1.59994,1.67881,1.75768,1.86505,1.97241,2.07978
DOM,Climate Watch,Total excluding LULUCF,N2O,1.71193,1.83023,1.79399,1.80831,1.85541,1.87803,1.9655,2.02996,2.02096,1.84026,1.78432,1.90395,2.16138,2.05151,2.22435,2.2255,2.35905,2.51798,2.46573,2.51758,2.62471,2.59874,2.52363,2.53034,2.56003,2.68548,2.75925,2.82698,3.19272,3.16125,3.23233,3.25059,3.05388,3.12692
DOM,Climate Watch,Total including LULUCF,All GHG,15.8734,17.0273,18.5076,19.0562,21.0508,21.5108,22.3771,23.9987,25.9867,26.5411,27.2251,28.6501,31.4565,29.4995,29.2166,30.9047,33.1976,34.824,35.3561,35.2271,36.9607,32.3606,33.0867,32.7614,32.9948,35.3344,37.3192,36.555,38.9999,41.7204,40.2831,42.3694,43.3295,45.3543
DOM,Climate Watch,Total including LULUCF,CH4,6.94745,7.62018,7.7465,8.38203,8.71394,8.44671,8.33363,8.10744,7.94826,7.50549,7.36665,8.02088,8.58585,8.8013,9.68773,9.84094,10.2342,11.3288,11.855,12.4786,12.9717,8.83277,8.83525,8.88106,8.9074,8.93781,9.05078,9.18474,9.37586,9.32238,9.41338,9.5478,9.65885,9.63921
DOM,Climate Watch,Total including LULUCF,CO2,7.17462,7.53493,8.9226,8.81874,10.4317,11.1337,12.0151,13.7808,15.9317,17.0986,17.9666,18.5253,20.4128,18.2509,16.8099,18.2095,19.8951,20.1504,20.0919,19.1699,20.1864,19.7149,20.4755,20.0582,20.1957,22.3295,24.0669,23.0217,24.8314,27.5555,25.8792,27.7051,28.6403,30.494
DOM,Climate Watch,Total including LULUCF,F-Gas,0.0342716,0.0368657,0.0394598,0.0420538,0.0446479,0.047242,0.0577085,0.0681749,0.0786413,0.0891077,0.0995741,0.197919,0.296264,0.394608,0.492953,0.591298,0.708114,0.82493,0.941746,1.05856,1.17538,1.21297,1.25056,1.28815,1.32574,1.36333,1.4422,1.52107,1.59994,1.67881,1.75768,1.86505,1.97241,2.07978
DOM,Climate Watch,Total including LULUCF,N2O,1.71702,1.83532,1.79908,1.81339,1.8605,1.88312,1.97067,2.04231,2.02811,1.84789,1.79224,1.90599,2.16162,2.05271,2.22607,2.26294,2.36016,2.51992,2.46745,2.51996,2.6272,2.5999,2.52541,2.53397,2.56594,2.70384,2.75931,2.82748,3.19272,3.16377,3.23289,3.25149,3.05799,3.14123
DOM,Climate Watch,Transportation,All GHG,2.36993,2.33875,2.51688,2.72848,3.233,3.60577,3.98755,4.57456,5.0165,5.33797,5.4705,5.48601,5.88694,5.40189,5.5858,5.91187,6.01263,6.10605,5.57615,5.78348,5.89095,6.21298,6.73472,5.94427,5.18276,6.29143,6.8052,6.6829,7.35314,7.82593,6.97869,8.1508,8.30551,8.4075
DOM,Climate Watch,Transportation,CH4,0.017647,0.018286,0.019029,0.02262,0.02548,0.028894,0.030706,0.034696,0.046654,0.049751,0.049136,0.048744,0.051709,0.051511,0.051794,0.053055,0.052502,0.055769,0.052371,0.054894,0.05602,0.062705,0.065984,0.059238,0.055299,0.062971,0.066944,0.067252,0.072783,0.075665,0.06837,0.079291,0.083296,0.084868
DOM,Climate Watch,Transportation,CO2,2.31132,2.27994,2.45479,2.65892,3.15218,3.51489,3.8893,4.46286,4.88314,5.19502,5.32883,5.3435,5.73329,5.2576,5.44049,5.76209,5.86363,5.95256,5.43724,5.63859,5.74051,6.04611,6.55815,5.78985,5.04682,6.13037,6.63244,6.51171,7.16496,7.62793,6.80039,7.94152,8.08751,8.18647
DOM,Climate Watch,Transportation,N2O,0.04096,0.040525,0.04306,0.04694,0.05534,0.061982,0.067541,0.076995,0.086705,0.0932,0.092532,0.093772,0.101938,0.092779,0.093518,0.096726,0.096498,0.09772,0.086541,0.089998,0.094427,0.104166,0.110593,0.095185,0.080644,0.098093,0.105819,0.103931,0.1154,0.12234,0.109932,0.129989,0.134706,0.136165
DOM,Climate Watch,Waste,All GHG,1.82772,2.23407,2.64041,3.04675,3.45307,3.11367,2.77422,2.43471,2.09514,2.13272,2.17031,2.53513,2.89995,3.26477,3.62958,3.9944,4.35922,4.72404,5.08886,5.45368,5.8185,1.64006,1.66688,1.69108,1.6931,1.72326,1.79291,1.81584,1.83609,1.84505,1.86409,1.88089,1.90044,1.91786
DOM,Climate Watch,Waste,CH4,1.74104,2.14557,2.5501,2.95463,3.35916,3.01798,2.6768,2.33562,1.99444,2.0307,2.06696,2.43575,2.80455,3.17334,3.54213,3.91093,4.27972,4.64852,5.01731,5.3861,5.7549,1.57542,1.60121,1.62303,1.62148,1.64918,1.71506,1.73471,1.75121,1.75736,1.7732,1.78903,1.80766,1.82422
DOM,Climate Watch,Waste,N2O,0.0866795,0.088496,0.0903069,0.0921153,0.0939131,0.0956861,0.0974194,0.0990944,0.1007,0.102025,0.10335,0.099375,0.0954,0.091425,0.08745,0.083475,0.0795,0.075525,0.07155,0.067575,0.0636,0.0646349,0.0656696,0.0680517,0.07162,0.0740759,0.0778458,0.0811229,0.0848829,0.0876897,0.0908856,0.0918624,0.0927791,0.0936396
DZA,Climate Watch,Agriculture,All GHG,7.98789,7.72155,8.06118,8.21144,7.8182,7.74943,7.8727,7.73893,8.49217,8.65269,8.5847,8.75554,8.42616,8.80032,9.62968,9.11527,9.60201,9.72334,9.37859,10.2281,10.7977,11.1068,11.835,12.1287,12.8355,13.0176,12.9326,12.8324,12.8781,12.9433,13.2111,13.2019,13.2995,13.5375
DZA,Climate Watch,Agriculture,CH4,4.87321,4.66947,4.88394,4.97261,4.77207,4.78724,4.82284,4.8172,5.08022,5.31922,5.3284,5.36961,5.20575,5.37458,5.61679,5.65999,5.81582,5.92793,5.84752,6.18595,6.52343,6.74187,7.10632,7.3519,7.78539,7.89694,7.83523,7.73417,7.6638,7.74049,7.93991,7.99474,8.00444,8.17505
DZA,Climate Watch,Agriculture,N2O,3.11468,3.05208,3.17724,3.23883,3.04612,2.9622,3.04986,2.92173,3.41195,3.33346,3.25629,3.38593,3.22041,3.42573,4.0129,3.45528,3.78619,3.79541,3.53107,4.04212,4.27432,4.36497,4.72866,4.77684,5.05016,5.12062,5.09733,5.0982,5.2143,5.2028,5.27122,5.20714,5.29507,5.36249
DZA,Climate Watch,Building,All GHG,6.88515,7.83332,8.08159,8.56036,8.54599,8.46701,8.68543,8.24924,8.86096,9.30243,9.54002,9.73638,10.1173,10.9036,11.745,12.744,12.7201,14.1586,14.1102,14.0139,13.7732,15.1733,17.3635,18.5428,19.2627,21.0834,21.358,22.4649,26.4269,27.1358,26.9524,27.0631,29.1215,27.4047
DZA,Climate Watch,Building,CH4,0.027112,0.025479,0.026811,0.033413,0.033455,0.033335,0.033851,0.037194,0.039763,0.040821,0.041385,0.04181,0.049357,0.046592,0.048608,0.055644,0.053265,0.059272,0.050538,0.0525,0.051251,0.042156,0.045123,0.050576,0.048786,0.053284,0.054025,0.057837,0.071901,0.069461,0.069436,0.06748,0.077763,0.070717
DZA,Climate Watch,Building,CO2,6.85448,7.80402,8.05083,8.52254,8.50811,8.42926,8.6471,8.20759,8.81641,9.25662,9.49354,9.68939,10.0623,10.8512,11.6902,12.6815,12.66,14.0918,14.0523,13.9542,13.715,15.124,17.3104,18.4835,19.205,21.0203,21.294,22.3966,26.3425,27.0537,26.8704,26.9825,29.0294,27.3207
DZA,Climate Watch,Building,N2O,0.003555,0.003816,0.003956,0.004409,0.004422,0.004417,0.004487,0.004458,0.004785,0.004981,0.005093,0.005174,0.005637,0.005818,0.006195,0.006874,0.006774,0.007537,0.007297,0.007152,0.007008,0.007141,0.008059,0.008724,0.008923,0.009774,0.009914,0.010481,0.012522,0.012682,0.012624,0.013095,0.014274,0.013365
DZA,Climate Watch,Bunker Fuels,All GHG,2.49527,2.1812,2.16942,2.05039,2.10466,2.16696,2.02978,1.9042,1.78638,1.79861,1.97137,1.99626,2.18978,1.90587,2.20592,2.37333,2.24894,2.24539,2.30143,2.37464,2.4718,2.27354,2.25783,2.46662,2.30946,2.4086,2.10259,2.0867,2.08662,1.53742,1.11472,1.19901,1.74526,2.2466
DZA,Climate Watch,Bunker Fuels,CH4,0.003734,0.003258,0.003197,0.002877,0.003071,0.003221,0.002884,0.002354,0.002129,0.00212,0.002218,0.001814,0.002237,0.001987,0.002888,0.003242,0.002977,0.003021,0.002847,0.00263,0.002873,0.002343,0.002389,0.002552,0.002408,0.002517,0.00218,0.002158,0.001995,0.000501,0.000923,0.00191,0.001699,0.001534
DZA,Climate Watch,Bunker Fuels,CO2,2.47387,2.16248,2.15086,2.03295,2.08666,2.14836,2.01247,1.88824,1.77147,1.78362,1.95503,1.98006,2.17181,1.89019,2.18734,2.35324,2.22999,2.22644,2.28219,2.35502,2.45128,2.25489,2.23926,2.44637,2.29049,2.38881,2.08533,2.06956,2.06961,1.52565,1.10575,1.18864,1.73102,2.22877
DZA,Climate Watch,Bunker Fuels,N2O,0.017671,0.015462,0.015362,0.014562,0.014931,0.015381,0.014428,0.013608,0.012781,0.012866,0.01412,0.014388,0.015729,0.013691,0.015689,0.016845,0.015974,0.015938,0.016392,0.01699,0.017647,0.016303,0.016184,0.017701,0.016564,0.017275,0.01509,0.014985,0.015019,0.011271,0.008042,0.008456,0.01254,0.016293
DZA,Climate Watch,Electricity/Heat,All GHG,22.863,23.8434,23.8231,25.015,24.6449,25.565,25.4313,27.5122,27.6208,29.18,29.0361,30.0661,32.1516,32.393,31.6049,32.458,33.8084,33.504,34.8414,36.7118,36.4799,39.3447,43.5096,43.0067,47.9141,49.7923,47.9148,48.1409,48.6102,50.0886,49.2079,54.3278,57.2201,59.6693
DZA,Climate Watch,Electricity/Heat,CH4,0.012633,0.01312,0.013158,0.013826,0.01366,0.013991,0.014087,0.015187,0.014908,0.016019,0.015786,0.016262,0.018098,0.017271,0.016827,0.01735,0.01824,0.017964,0.018823,0.019621,0.019894,0.021331,0.023457,0.022877,0.025723,0.026995,0.02581,0.025439,0.025652,0.026244,0.026195,0.029104,0.030756,0.032058
DZA,Climate Watch,Electricity/Heat,CO2,22.8364,23.8157,23.7953,24.9858,24.616,25.5356,25.4015,27.4801,27.5898,29.1464,29.0031,30.0323,32.1129,32.3575,31.5703,32.4222,33.7705,33.4669,34.8023,36.6714,36.4383,39.3003,43.461,42.9597,47.8609,49.7361,47.8613,48.0889,48.5579,50.0354,49.1541,54.2677,57.1564,59.6029
DZA,Climate Watch,Electricity/Heat,N2O,0.014052,0.01451,0.014629,0.01538,0.015254,0.015355,0.015718,0.016866,0.016039,0.017653,0.01716,0.01755,0.020622,0.01825,0.017739,0.0184,0.019607,0.01914,0.020276,0.020804,0.02172,0.023091,0.025187,0.024092,0.027468,0.029228,0.027689,0.026515,0.02669,0.026998,0.027605,0.030961,0.03288,0.034248
DZA,Climate Watch,Energy,All GHG,109.704,113.657,114.565,125.249,130.572,136.763,139.294,135.836,134.803,137.234,143.4,138.529,143.461,156.746,158.204,164.971,170.916,172.39,174.348,173.287,175.353,179.299,199.306,204.61,215.16,223.848,220.535,224.774,231.93,239.696,227.438,232.775,243.132,243.127
DZA,Climate Watch,Energy,CH4,49.7906,50.2118,50.7433,56.1759,60.1039,63.8816,66.5871,64.9756,63.8379,63.3728,67.4042,63.7976,65.1726,72.7117,73.6723,76.4862,77.7286,76.6169,74.1762,69.2922,69.2258,66.6001,72.2334,72.7813,74.9547,75.8695,76.2216,77.3374,77.8901,80.0067,75.0128,72.8064,75.315,72.6109
DZA,Climate Watch,Energy,CO2,59.6187,63.1317,63.5129,68.7609,70.1782,72.602,72.4338,70.593,70.6898,73.577,75.7043,74.4343,77.9636,83.7001,84.1747,88.1111,92.7993,95.3413,99.7109,103.489,105.586,112.129,126.43,131.146,139.449,147.201,143.554,146.698,153.289,158.938,151.767,159.279,167.102,169.787
DZA,Climate Watch,Energy,N2O,0.295192,0.313169,0.30914,0.312302,0.289892,0.279646,0.272763,0.26731,0.27482,0.283806,0.291847,0.297589,0.32467,0.3344,0.357451,0.373437,0.387748,0.431747,0.461308,0.506028,0.540529,0.570335,0.642586,0.683045,0.756029,0.777486,0.759022,0.737589,0.751271,0.752085,0.658732,0.689978,0.714426,0.728948
DZA,Climate Watch,Fugitive Emissions,All GHG,58.1034,58.4831,59.1617,68.0897,75.5291,81.0096,83.9912,79.4324,76.8586,75.8785,81.4528,75.0669,74.8164,84.2548,84.2911,86.9353,89.5814,86.8706,85.5537,78.2206,78.8887,75.6953,86.1616,87.7836,90.8997,92.6024,91.8718,93.4519,93.8193,96.4951,92.0738,87.6459,90.9621,87.446
DZA,Climate Watch,Fugitive Emissions,CH4,49.6515,50.0685,50.5977,56.0206,59.9546,63.7366,66.442,64.8264,63.6854,63.2183,67.2481,63.6414,64.9933,72.5304,73.4854,76.2903,77.5336,76.401,73.9633,69.0588,68.9796,66.3467,71.9568,72.4792,74.6421,75.5382,75.8925,76.9985,77.5236,79.6205,74.6469,72.4019,74.8621,72.1575
DZA,Climate Watch,Fugitive Emissions,CO2,8.44397,8.40661,8.55606,12.0612,15.5666,17.2651,17.5412,14.598,13.1653,12.6523,14.1967,11.4175,9.81518,11.7164,10.7978,10.637,12.0398,10.4616,11.5824,9.15386,9.90112,9.34068,14.1969,15.2965,16.2496,17.0563,15.9714,16.4454,16.2877,16.8666,17.4189,15.2361,16.0921,15.2806
DZA,Climate Watch,Fugitive Emissions,N2O,0.00795,0.00795,0.00795,0.00795,0.00795,0.00795,0.00795,0.00795,0.00795,0.00795,0.00795,0.00795,0.00795,0.00795,0.00795,0.00795,0.00795,0.00795,0.00795,0.00795,0.00795,0.00795,0.00795,0.00795,0.00795,0.00795,0.00795,0.00795,0.00795,0.00795,0.00795,0.00795,0.00795,0.00795
DZA,Climate Watch,Industrial Processes,All GHG,2.43876,2.46161,2.69263,2.71562,2.40909,2.55324,2.8593,2.85844,3.18488,3.22985,3.70347,3.96355,4.20817,4.97307,5.68071,6.07362,6.6512,7.29918,8.15712,9.20968,11.7127,11.8987,11.9121,12.5133,13.3764,14.1724,15.0366,16.4085,17.909,19.2501,18.7918,19.1991,20.4869,20.8553
DZA,Climate Watch,Industrial Processes,CH4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DZA,Climate Watch,Industrial Processes,CO2,2.143,2.138,2.399,2.35,2.061,2.294,2.526,2.419,2.65,2.599,2.943,2.946,3.024,3.529,4.035,4.233,4.442,4.66,5.092,5.692,7.746,7.735,7.543,7.896,8.087,8.263,8.928,10.1,11.4,12.54,11.88,11.92,12.84,12.84
DZA,Climate Watch,Industrial Processes,F-Gas,0.1685,0.183433,0.198366,0.213299,0.228231,0.243164,0.322558,0.401951,0.481344,0.560737,0.64013,0.860393,1.08066,1.30092,1.52118,1.74144,2.18137,2.6213,3.06122,3.50115,3.94107,4.13982,4.33856,4.5373,4.73604,4.93479,5.10975,5.28471,5.45967,5.63463,5.80959,6.15245,6.49531,6.83817
DZA,Climate Watch,Industrial Processes,N2O,0.127264,0.140175,0.0952663,0.15232,0.119855,0.0160755,0.0107428,0.037493,0.0535342,0.0701138,0.120343,0.157156,0.103513,0.14315,0.124527,0.099176,0.0278259,0.0178843,0.00390019,0.0165329,0.0256534,0.0238701,0.0305642,0.08,0.553334,0.974618,0.998903,1.02379,1.0493,1.07545,1.10225,1.12667,1.15163,1.17714
DZA,Climate Watch,"Land Use, Land-Use Change and Forestry",All GHG,0.156174,0.156174,0.156174,0.156174,0.156174,0.156174,0.168249,0.14155,0.14587,0.149575,0.47666,0.0785145,0.100713,0.13982,0.0869376,0.117984,0.126193,0.280906,0.193607,0.100986,0.0847462,0.183378,0.296918,0.0916413,0.107116,0.0785336,0.105745,0.353896,0.066,0.0984764,0.177076,0.306856,0.134721,0.143173
DZA,Climate Watch,"Land Use, Land-Use Change and Forestry",CH4,0.0514836,0.0514836,0.0514836,0.0514836,0.0514836,0.0514836,0.0671104,0.0495796,0.052416,0.0548492,0.269548,0.0047404,0.0166572,0.0376376,0.009268,0.0259252,0.0303184,0.113322,0.0664888,0.0167972,0.0080836,0.0590324,0.119944,0.009828,0.0181216,0.0027888,0.0213276,0.154442,0.0,0.0174244,0.0595868,0.129212,0.0368676,0.041398
DZA,Climate Watch,"Land Use, Land-Use Change and Forestry",CO2,0.066,0.066,0.066,0.066,0.066,0.066,0.066,0.066,0.066,0.066,0.066,0.0696666,0.0696666,0.0696666,0.0696666,0.0696666,0.0696666,0.0696666,0.0696666,0.0696666,0.0696666,0.0733333,0.0733333,0.0733333,0.0733333,0.0733333,0.066,0.066,0.066,0.066,0.066,0.066,0.066,0.066
DZA,Climate Watch,"Land Use, Land-Use Change and Forestry",N2O,0.03869,0.03869,0.03869,0.03869,0.03869,0.03869,0.035139,0.02597,0.027454,0.028726,0.141113,0.0041075,0.0143895,0.0325155,0.008003,0.0223925,0.0262085,0.0979175,0.057452,0.014522,0.006996,0.0510125,0.103641,0.00848,0.0156615,0.0024115,0.0184175,0.133454,0.0,0.015052,0.0514895,0.111644,0.031853,0.035775
DZA,Climate Watch,Manufacturing/Construction,All GHG,5.68973,6.24184,6.3266,6.24713,5.98383,6.28022,5.89556,5.30707,5.67174,6.0652,6.17798,6.26765,6.63104,7.03172,8.11205,8.22896,8.7233,9.74337,10.1071,9.76225,10.7054,10.8222,10.0701,10.024,10.2597,10.8291,10.9131,12.0493,12.7654,13.9533,13.3081,15.9542,16.0378,17.045
DZA,Climate Watch,Manufacturing/Construction,CH4,0.00589,0.006863,0.006996,0.006882,0.007282,0.007527,0.006471,0.00538,0.006017,0.006176,0.005697,0.005579,0.006398,0.006928,0.008437,0.008399,0.008541,0.009599,0.009155,0.008337,0.008627,0.007854,0.006883,0.006971,0.006665,0.007155,0.007066,0.007877,0.008375,0.008696,0.007645,0.00942,0.009648,0.009971
DZA,Climate Watch,Manufacturing/Construction,CO2,5.67523,6.22502,6.30953,6.2304,5.96621,6.26194,5.87988,5.29399,5.65715,6.05018,6.16401,6.25392,6.61534,7.01465,8.09139,8.20845,8.70242,9.71988,10.0848,9.74233,10.6851,10.8035,10.0543,10.008,10.2443,10.8126,10.8968,12.0314,12.7468,13.9341,13.2918,15.9337,16.0168,17.0235
DZA,Climate Watch,Manufacturing/Construction,N2O,0.008605,0.00995,0.010072,0.00984,0.010341,0.010756,0.009206,0.007707,0.00857,0.008842,0.008272,0.008157,0.009297,0.01015,0.012221,0.012106,0.012341,0.013898,0.013233,0.011588,0.01161,0.010772,0.008951,0.008955,0.008714,0.009407,0.009257,0.010062,0.010168,0.010458,0.008639,0.011114,0.011285,0.011605
DZA,Climate Watch,Other Fuel Combustion,All GHG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.47568,3.15954,3.3656,2.78461,4.14944,2.39123,2.51303,2.67879,3.36362,4.2309,5.77346,4.77855,3.2937,3.71363,3.75684
DZA,Climate Watch,Other Fuel Combustion,CH4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012691,0.011784,0.012059,0.010539,0.015679,0.012993,0.013827,0.014388,0.01643,0.019026,0.022194,0.019227,0.017019,0.019677,0.020782
DZA,Climate Watch,Other Fuel Combustion,CO2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.45039,3.13632,3.34146,2.76409,4.11849,2.36928,2.48966,2.65425,3.33453,4.19592,5.72979,4.7415,3.26406,3.67957,3.72158
DZA,Climate Watch,Other Fuel Combustion,N2O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012599,0.011431,0.012085,0.009975,0.015277,0.008958,0.009534,0.010154,0.01266,0.015957,0.021471,0.017827,0.012619,0.014382,0.014478
DZA,Climate Watch,Total excluding LULUCF,All GHG,122.21,125.932,128.827,141.033,146.944,154.035,157.818,155.05,155.92,159.381,166.777,163.154,168.764,183.916,187.615,194.927,202.59,205.468,208.571,210.036,215.781,220.822,242.166,248.949,261.649,271.892,269.943,276.055,285.439,295.189,283.313,289.619,301.927,303.106
DZA,Climate Watch,Total excluding LULUCF,CH4,56.5005,56.7255,58.8813,65.7463,70.7559,75.351,78.8944,78.0795,78.0071,78.5833,83.4261,80.661,82.6196,91.0419,92.9393,96.4582,98.5051,98.1272,96.2144,92.2667,93.1186,91.2914,97.8683,99.2342,102.412,104.008,104.872,106.472,107.619,110.375,106.143,104.55,107.624,105.657
DZA,Climate Watch,Total excluding LULUCF,CO2,61.7617,65.2697,65.9119,71.1108,72.2392,74.896,74.9598,73.012,73.3398,76.176,78.6473,77.3803,80.9876,87.2291,88.2097,92.3441,97.2413,100.001,104.803,109.181,113.332,119.864,133.973,139.042,147.536,155.464,152.482,156.798,164.689,171.478,163.647,171.199,179.942,182.627
DZA,Climate Watch,Total excluding LULUCF,F-Gas,0.1685,0.183433,0.198366,0.213299,0.228231,0.243164,0.322558,0.401951,0.481344,0.560737,0.64013,0.860393,1.08066,1.30092,1.52118,1.74144,2.18137,2.6213,3.06122,3.50115,3.94107,4.13982,4.33856,4.5373,4.73604,4.93479,5.10975,5.28471,5.45967,5.63463,5.80959,6.15245,6.49531,6.83817
DZA,Climate Watch,Total excluding LULUCF,N2O,3.77919,3.75333,3.83537,3.96293,3.72087,3.54456,3.64165,3.55646,4.09188,4.06059,4.06333,4.25182,4.07576,4.34369,4.94474,4.38339,4.66277,4.71866,4.49291,5.08717,5.38936,5.52641,5.9857,6.13537,6.96499,7.48521,7.47873,7.50014,7.67189,7.70096,7.71455,7.71754,7.86627,7.98476
DZA,Climate Watch,Total including LULUCF,All GHG,122.366,126.088,128.983,141.19,147.1,154.191,157.987,155.191,156.066,159.53,167.253,163.232,168.864,184.055,187.702,195.045,202.717,205.749,208.765,210.137,215.866,221.005,242.462,249.041,261.756,271.971,270.049,276.409,285.505,295.287,283.491,289.926,302.062,303.249
DZA,Climate Watch,Total including LULUCF,CH4,56.552,56.777,58.9327,65.7978,70.8074,75.4025,78.9615,78.1291,78.0595,78.6382,83.6956,80.6658,82.6362,91.0795,92.9485,96.4841,98.5354,98.2405,96.2809,92.2835,93.1266,91.3505,97.9883,99.244,102.43,104.011,104.893,106.627,107.619,110.393,106.202,104.679,107.661,105.698
DZA,Climate Watch,Total including LULUCF,CO2,61.8277,65.3357,65.9779,71.1769,72.3052,74.962,75.0258,73.078,73.4058,76.242,78.7133,77.4499,81.0573,87.2988,88.2794,92.4138,97.3109,100.071,104.873,109.25,113.402,119.937,134.046,139.115,147.609,155.537,152.548,156.864,164.755,171.544,163.713,171.265,180.008,182.693
DZA,Climate Watch,Total including LULUCF,F-Gas,0.1685,0.183433,0.198366,0.213299,0.228231,0.243164,0.322558,0.401951,0.481344,0.560737,0.64013,0.860393,1.08066,1.30092,1.52118,1.74144,2.18137,2.6213,3.06122,3.50115,3.94107,4.13982,4.33856,4.5373,4.73604,4.93479,5.10975,5.28471,5.45967,5.63463,5.80959,6.15245,6.49531,6.83817
DZA,Climate Watch,Total including LULUCF,N2O,3.81788,3.79202,3.87406,4.00162,3.75956,3.58325,3.67679,3.58243,4.11933,4.08932,4.20445,4.25592,4.09015,4.3762,4.95274,4.40579,4.68898,4.81658,4.55036,5.10169,5.39636,5.57742,6.08935,6.14385,6.98066,7.48762,7.49715,7.6336,7.67189,7.71601,7.76604,7.82919,7.89812,8.02054
DZA,Climate Watch,Transportation,All GHG,16.1631,17.255,17.1723,17.3368,15.868,15.4413,15.2902,15.335,15.7905,16.8075,17.1935,17.3925,19.7445,22.1631,22.4515,24.6046,26.0825,28.1134,29.7361,31.1026,32.3459,34.8983,39.4164,41.104,44.4323,47.0276,45.7984,45.3029,46.0773,46.2501,41.1174,44.4905,46.0765,47.8046
DZA,Climate Watch,Transportation,CH4,0.093478,0.097802,0.09857,0.101169,0.094875,0.090118,0.09067,0.091386,0.091851,0.091543,0.093216,0.092543,0.105405,0.110498,0.11309,0.114523,0.114923,0.129024,0.134319,0.140213,0.154628,0.170064,0.190634,0.206007,0.218347,0.230045,0.227828,0.231318,0.241477,0.25964,0.243431,0.281471,0.315083,0.319865
DZA,Climate Watch,Transportation,CO2,15.8086,16.8803,16.8012,16.9609,15.5212,15.11,14.9641,15.0132,15.4611,16.4715,16.8469,17.0412,19.3579,21.7604,22.025,24.1619,25.6265,27.6012,29.1892,30.5164,31.7105,34.2189,38.6433,40.2799,43.52,46.0859,44.8765,44.4017,45.1579,45.3179,40.2898,43.5948,45.1278,46.8374
DZA,Climate Watch,Transportation,N2O,0.26103,0.276943,0.272533,0.274723,0.251925,0.241168,0.235402,0.230329,0.237476,0.24438,0.253372,0.258758,0.281164,0.292232,0.313346,0.328107,0.341076,0.383222,0.412552,0.445935,0.48081,0.509296,0.582464,0.618047,0.694016,0.711593,0.694058,0.669921,0.677984,0.672526,0.584087,0.614239,0.633655,0.647302
